"db";"cmdType";"start";"end";"statname"
" IDIT_PRD";" UPDATE_STATISTICS";"15:03:08";"15:03:49";" _WA_Sys_0000001C_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"15:02:23";"15:03:08";" _WA_Sys_00000019_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"15:01:35";"15:02:23";" _WA_Sys_00000016_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"15:00:38";"15:01:35";" _WA_Sys_00000014_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"14:59:51";"15:00:38";" _WA_Sys_00000012_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"14:59:11";"14:59:51";" _WA_Sys_00000011_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"14:58:28";"14:59:11";" _WA_Sys_00000010_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"14:57:55";"14:58:28";" _WA_Sys_0000000F_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"14:57:14";"14:57:55";" _WA_Sys_0000000E_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"14:56:36";"14:57:14";" _WA_Sys_0000000D_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"14:55:56";"14:56:36";" _WA_Sys_0000000C_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"14:55:21";"14:55:56";" _WA_Sys_0000000B_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"14:54:43";"14:55:21";" _WA_Sys_0000000A_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"14:54:08";"14:54:43";" _WA_Sys_00000009_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"14:53:25";"14:54:08";" _WA_Sys_00000008_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"14:52:59";"14:53:25";" _WA_Sys_00000002_25DB9BFC"
" IDIT_PRD";" UPDATE_STATISTICS";"14:52:39";"14:52:59";" P_COVER_EXT_UN1"
" IDIT_PRD";" UPDATE_STATISTICS";"14:50:57";"14:52:39";" P_COVER_EXT_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"14:50:17";"14:50:57";" _WA_Sys_0000000D_24E777C3"
" IDIT_PRD";" UPDATE_STATISTICS";"14:49:37";"14:50:17";" _WA_Sys_0000000A_24E777C3"
" IDIT_PRD";" UPDATE_STATISTICS";"14:48:59";"14:49:37";" _WA_Sys_00000005_24E777C3"
" IDIT_PRD";" UPDATE_STATISTICS";"14:48:30";"14:48:59";" P_COVER_EXCESS150NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"14:47:50";"14:48:30";" P_COVER_EXCESS_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"14:46:31";"14:47:50";" P_COVER_EARNED_PREMIUM_TCS_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"14:44:31";"14:46:31";" _WA_Sys_00000019_23F3538A"
" IDIT_PRD";" UPDATE_STATISTICS";"14:42:31";"14:44:31";" _WA_Sys_00000014_23F3538A"
" IDIT_PRD";" UPDATE_STATISTICS";"14:41:26";"14:42:31";" _WA_Sys_00000011_23F3538A"
" IDIT_PRD";" UPDATE_STATISTICS";"14:39:58";"14:41:26";" _WA_Sys_00000010_23F3538A"
" IDIT_PRD";" UPDATE_STATISTICS";"14:38:53";"14:39:58";" _WA_Sys_0000000F_23F3538A"
" IDIT_PRD";" UPDATE_STATISTICS";"14:37:39";"14:38:53";" _WA_Sys_0000000E_23F3538A"
" IDIT_PRD";" UPDATE_STATISTICS";"14:36:50";"14:37:39";" _WA_Sys_0000000C_23F3538A"
" IDIT_PRD";" UPDATE_STATISTICS";"14:35:34";"14:36:50";" _WA_Sys_0000000B_23F3538A"
" IDIT_PRD";" UPDATE_STATISTICS";"14:34:30";"14:35:34";" _WA_Sys_0000000A_23F3538A"
" IDIT_PRD";" UPDATE_STATISTICS";"14:32:50";"14:34:30";" _WA_Sys_00000008_23F3538A"
" IDIT_PRD";" UPDATE_STATISTICS";"14:31:46";"14:32:50";" _WA_Sys_00000007_23F3538A"
" IDIT_PRD";" UPDATE_STATISTICS";"14:29:31";"14:31:46";" _WA_Sys_00000006_23F3538A"
" IDIT_PRD";" UPDATE_STATISTICS";"14:28:57";"14:29:31";" _WA_Sys_00000004_23F3538A"
" IDIT_PRD";" UPDATE_STATISTICS";"14:28:12";"14:28:57";" _WA_Sys_00000003_23F3538A"
" IDIT_PRD";" UPDATE_STATISTICS";"14:26:56";"14:28:12";" P_COVER_EARNED_PREMIUM172NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"14:25:51";"14:26:56";" P_COVER_EARNED_PREMIUM_NN2"
" IDIT_PRD";" UPDATE_STATISTICS";"14:24:13";"14:25:51";" P_COVER_EARNED_PREMIUM_NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:55";"14:24:13";" P_COVER_EARNED_PREMIUM_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:55";"14:21:55";" _WA_Sys_00000030_1E3A7A34"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:54";"14:21:55";" _WA_Sys_0000001B_1E3A7A34"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:53";"14:21:54";" _WA_Sys_00000015_1E3A7A34"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:52";"14:21:53";" _WA_Sys_0000000A_1E3A7A34"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:51";"14:21:52";" _WA_Sys_00000009_1E3A7A34"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:50";"14:21:51";" _WA_Sys_00000008_1E3A7A34"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:50";"14:21:50";" _WA_Sys_00000007_1E3A7A34"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:49";"14:21:50";" _WA_Sys_00000006_1E3A7A34"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:48";"14:21:49";" _WA_Sys_00000004_1E3A7A34"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:48";"14:21:48";" _WA_Sys_00000003_1E3A7A34"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:47";"14:21:48";" P_COVER_AGENT_TOT133NN2"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:47";"14:21:47";" P_COVER_AGENT_TOT133NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:46";"14:21:47";" P_COVER_AGENT_TOT_NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:44";"14:21:46";" P_COVER_AGENT_TOT_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:43";"14:21:44";" _WA_Sys_00000008_1D4655FB"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:42";"14:21:43";" _WA_Sys_00000005_1D4655FB"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:42";"14:21:42";" P_COVER_ADJUSTMENT_TYPE172NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"14:21:41";"14:21:42";" P_COVER_ADJUSTMENT_TYPE_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"14:17:23";"14:21:41";" _WA_Sys_000000E0_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"14:14:34";"14:17:23";" _WA_Sys_000000DF_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"14:11:50";"14:14:34";" _WA_Sys_000000DE_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"14:09:13";"14:11:50";" _WA_Sys_000000DD_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"14:04:52";"14:09:13";" _WA_Sys_000000DC_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"14:01:40";"14:04:52";" _WA_Sys_000000BF_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:59:09";"14:01:40";" _WA_Sys_000000BE_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:56:47";"13:59:09";" _WA_Sys_000000BD_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:54:25";"13:56:47";" _WA_Sys_000000BC_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:52:13";"13:54:25";" _WA_Sys_000000BB_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:50:02";"13:52:13";" _WA_Sys_000000BA_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:48:00";"13:50:02";" _WA_Sys_000000B9_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:46:01";"13:48:00";" _WA_Sys_000000B8_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:43:50";"13:46:01";" _WA_Sys_000000B7_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:41:41";"13:43:50";" _WA_Sys_000000B6_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:39:24";"13:41:41";" _WA_Sys_000000B4_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:37:10";"13:39:24";" _WA_Sys_000000B1_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:34:54";"13:37:10";" _WA_Sys_000000B0_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:34:52";"13:34:54";" _WA_Sys_000000AF_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:32:32";"13:34:52";" _WA_Sys_000000AC_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:30:20";"13:32:32";" _WA_Sys_000000AB_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:27:54";"13:30:20";" _WA_Sys_00000099_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:25:24";"13:27:54";" _WA_Sys_00000098_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:23:08";"13:25:24";" _WA_Sys_00000092_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:19:20";"13:23:08";" _WA_Sys_00000090_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:16:57";"13:19:20";" _WA_Sys_00000087_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:14:21";"13:16:57";" _WA_Sys_00000084_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:11:37";"13:14:21";" _WA_Sys_00000083_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:08:29";"13:11:37";" _WA_Sys_0000007E_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:05:37";"13:08:29";" _WA_Sys_0000007C_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:05:24";"13:05:37";" _WA_Sys_0000007B_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"13:02:07";"13:05:24";" _WA_Sys_00000074_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:56:40";"13:02:07";" _WA_Sys_00000072_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:52:30";"12:56:40";" _WA_Sys_00000071_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:46:17";"12:52:30";" _WA_Sys_0000006F_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:39:54";"12:46:17";" _WA_Sys_0000006D_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:37:23";"12:39:54";" _WA_Sys_0000006C_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:35:15";"12:37:23";" _WA_Sys_00000066_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:32:59";"12:35:15";" _WA_Sys_00000065_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:30:55";"12:32:59";" _WA_Sys_00000064_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:28:46";"12:30:55";" _WA_Sys_00000063_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:26:53";"12:28:46";" _WA_Sys_0000005C_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:24:51";"12:26:53";" _WA_Sys_0000005B_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:22:45";"12:24:51";" _WA_Sys_0000004E_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:20:15";"12:22:45";" _WA_Sys_0000004B_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:17:03";"12:20:15";" _WA_Sys_0000004A_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:14:10";"12:17:03";" _WA_Sys_00000049_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:09:53";"12:14:10";" _WA_Sys_0000003D_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:05:47";"12:09:53";" _WA_Sys_00000035_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:03:07";"12:05:47";" _WA_Sys_0000002A_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"12:00:54";"12:03:07";" _WA_Sys_00000028_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"11:58:16";"12:00:54";" _WA_Sys_00000021_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"11:56:05";"11:58:16";" _WA_Sys_00000020_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"11:53:25";"11:56:05";" _WA_Sys_0000001F_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"11:50:46";"11:53:25";" _WA_Sys_0000001A_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"11:48:21";"11:50:46";" _WA_Sys_0000000F_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"11:46:05";"11:48:21";" _WA_Sys_0000000E_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"11:43:39";"11:46:05";" _WA_Sys_0000000D_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"11:41:19";"11:43:39";" _WA_Sys_0000000B_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"11:38:52";"11:41:19";" _WA_Sys_0000000A_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"11:36:32";"11:38:52";" _WA_Sys_00000009_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"11:33:57";"11:36:32";" _WA_Sys_00000008_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"11:31:15";"11:33:57";" _WA_Sys_00000007_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"11:28:37";"11:31:15";" _WA_Sys_00000006_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"11:26:35";"11:28:37";" _WA_Sys_00000005_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"11:24:21";"11:26:35";" _WA_Sys_00000004_1B5E0D89"
" IDIT_PRD";" UPDATE_STATISTICS";"11:24:08";"11:24:21";" P_COVER172NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"11:23:57";"11:24:08";" P_COVER160NN2"
" IDIT_PRD";" UPDATE_STATISTICS";"11:23:43";"11:23:57";" P_COVER160NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"11:23:28";"11:23:43";" P_COVER_NN8"
" IDIT_PRD";" UPDATE_STATISTICS";"11:21:20";"11:23:28";" P_COVER_NN6"
" IDIT_PRD";" UPDATE_STATISTICS";"11:21:06";"11:21:20";" P_COVER_NN2"
" IDIT_PRD";" UPDATE_STATISTICS";"11:20:49";"11:21:06";" P_COVER_NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:55";"11:20:49";" P_COVER_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:55";"11:18:55";" _WA_Sys_00000004_1699586C"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:55";"11:18:55";" P_CHECKOUT_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:55";"11:18:55";" P_AMOUNT_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:54";"11:18:55";" _WA_Sys_0000000A_0EF836A4"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:54";"11:18:54";" _WA_Sys_00000009_0EF836A4"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:54";"11:18:54";" _WA_Sys_00000008_0EF836A4"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:54";"11:18:54";" _WA_Sys_00000007_0EF836A4"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:54";"11:18:54";" _WA_Sys_00000006_0EF836A4"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:54";"11:18:54";" _WA_Sys_00000003_0EF836A4"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:53";"11:18:53";" _WA_Sys_00000002_0EF836A4"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:53";"11:18:53";" P_AGENT_POLICY_CONTACT171NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:53";"11:18:53";" P_AGENT_POLICY_CONTACT133NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:53";"11:18:53";" P_AGENT_POLICY_CONTACT_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:42";"11:18:53";" _WA_Sys_0000000A_57A801BA"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:40";"11:18:42";" _WA_Sys_00000009_57A801BA"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:34";"11:18:40";" _WA_Sys_00000008_57A801BA"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:21";"11:18:34";" _WA_Sys_00000007_57A801BA"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:19";"11:18:21";" _WA_Sys_00000006_57A801BA"
" IDIT_PRD";" UPDATE_STATISTICS";"11:18:07";"11:18:19";" _WA_Sys_00000005_57A801BA"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:53";"11:18:07";" _WA_Sys_00000004_57A801BA"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:51";"11:17:53";" _WA_Sys_00000003_57A801BA"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:44";"11:17:51";" G_HISTORY_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:44";"11:17:44";" _WA_Sys_0000000D_5006DFF2"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:44";"11:17:44";" _WA_Sys_0000000C_5006DFF2"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:44";"11:17:44";" _WA_Sys_0000000A_5006DFF2"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:44";"11:17:44";" _WA_Sys_00000005_5006DFF2"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:44";"11:17:44";" _WA_Sys_00000003_5006DFF2"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:44";"11:17:44";" G_AUTO_ENDORSEMENT150NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:44";"11:17:44";" G_AUTO_ENDORSEMENT_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:43";"11:17:44";" _WA_Sys_00000007_4F12BBB9"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:40";"11:17:43";" _WA_Sys_00000006_4F12BBB9"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:39";"11:17:40";" _WA_Sys_00000005_4F12BBB9"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:39";"11:17:39";" _WA_Sys_00000003_4F12BBB9"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:38";"11:17:39";" _WA_Sys_00000002_4F12BBB9"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:37";"11:17:38";" ES_ENTITY_INDEX135NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:37";"11:17:37";" _WA_Sys_0000000A_467D75B8"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:37";"11:17:37";" _WA_Sys_00000007_467D75B8"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:37";"11:17:37";" _WA_Sys_00000005_467D75B8"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:37";"11:17:37";" _WA_Sys_00000004_467D75B8"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:37";"11:17:37";" E_EVENT_FOLLOW_UP_NN2"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:37";"11:17:37";" E_EVENT_FOLLOW_UP_NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:37";"11:17:37";" E_EVENT_FOLLOW_UP_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:37";"11:17:37";" _WA_Sys_0000000E_44952D46"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:37";"11:17:37";" _WA_Sys_0000000D_44952D46"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:37";"11:17:37";" _WA_Sys_0000000C_44952D46"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:37";"11:17:37";" _WA_Sys_00000009_44952D46"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:37";"11:17:37";" _WA_Sys_00000006_44952D46"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:37";"11:17:37";" _WA_Sys_00000005_44952D46"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:37";"11:17:37";" _WA_Sys_00000004_44952D46"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:37";"11:17:37";" E_EVENT_DOCUMENT_NN3"
" IDIT_PRD";" UPDATE_STATISTICS";"11:17:36";"11:17:37";" E_EVENT_DOCUMENT_PK1"
" IDIT_PRD";" UPDATE_STATISTICS";"11:16:51";"11:17:36";" _WA_Sys_00000008_42ACE4D4"
" IDIT_PRD";" UPDATE_STATISTICS";"11:16:12";"11:16:51";" _WA_Sys_00000007_42ACE4D4"
" IDIT_PRD";" UPDATE_STATISTICS";"11:15:34";"11:16:12";" _WA_Sys_00000005_42ACE4D4"
" IDIT_PRD";" UPDATE_STATISTICS";"11:15:14";"11:15:34";" _WA_Sys_00000004_42ACE4D4"
" IDIT_PRD";" UPDATE_STATISTICS";"11:14:54";"11:15:14";" _WA_Sys_00000002_42ACE4D4"
" IDIT_PRD";" UPDATE_STATISTICS";"11:14:09";"11:14:54";" E_EVENT_ADDITIONAL_REFNN4"
" IDIT_PRD";" UPDATE_STATISTICS";"11:13:28";"11:14:09";" E_EVENT_ADDITIONAL_REF_NN3"
" IDIT_PRD";" UPDATE_STATISTICS";"11:12:42";"11:13:28";" E_EVENT_ADDITIONAL_REF_NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"11:12:02";"11:12:42";" E_EVENT_ADDITIONAL_REF_PK1"
" IDIT_PRD";" UPDATE_STATISTICS";"11:11:50";"11:12:02";" _WA_Sys_00000017_41B8C09B"
" IDIT_PRD";" UPDATE_STATISTICS";"11:11:34";"11:11:50";" _WA_Sys_00000016_41B8C09B"
" IDIT_PRD";" UPDATE_STATISTICS";"11:11:26";"11:11:34";" _WA_Sys_00000015_41B8C09B"
" IDIT_PRD";" UPDATE_STATISTICS";"11:11:01";"11:11:26";" _WA_Sys_00000014_41B8C09B"
" IDIT_PRD";" UPDATE_STATISTICS";"11:10:41";"11:11:01";" _WA_Sys_00000013_41B8C09B"
" IDIT_PRD";" UPDATE_STATISTICS";"11:10:26";"11:10:41";" _WA_Sys_00000012_41B8C09B"
" IDIT_PRD";" UPDATE_STATISTICS";"11:10:14";"11:10:26";" _WA_Sys_00000011_41B8C09B"
" IDIT_PRD";" UPDATE_STATISTICS";"11:09:59";"11:10:14";" _WA_Sys_00000010_41B8C09B"
" IDIT_PRD";" UPDATE_STATISTICS";"11:09:45";"11:09:59";" _WA_Sys_0000000F_41B8C09B"
" IDIT_PRD";" UPDATE_STATISTICS";"11:09:36";"11:09:45";" _WA_Sys_0000000E_41B8C09B"
" IDIT_PRD";" UPDATE_STATISTICS";"11:09:19";"11:09:36";" _WA_Sys_0000000D_41B8C09B"
" IDIT_PRD";" UPDATE_STATISTICS";"11:09:14";"11:09:19";" _WA_Sys_0000000C_41B8C09B"
" IDIT_PRD";" UPDATE_STATISTICS";"11:09:08";"11:09:14";" _WA_Sys_0000000A_41B8C09B"
" IDIT_PRD";" UPDATE_STATISTICS";"11:09:01";"11:09:08";" _WA_Sys_00000009_41B8C09B"
" IDIT_PRD";" UPDATE_STATISTICS";"11:08:48";"11:09:01";" _WA_Sys_00000008_41B8C09B"
" IDIT_PRD";" UPDATE_STATISTICS";"11:08:35";"11:08:48";" _WA_Sys_00000007_41B8C09B"
" IDIT_PRD";" UPDATE_STATISTICS";"11:08:26";"11:08:35";" _WA_Sys_00000005_41B8C09B"
" IDIT_PRD";" UPDATE_STATISTICS";"11:08:17";"11:08:26";" _WA_Sys_00000002_41B8C09B"
" IDIT_PRD";" UPDATE_STATISTICS";"11:08:08";"11:08:17";" E_EVENT_NN3"
" IDIT_PRD";" UPDATE_STATISTICS";"11:07:59";"11:08:08";" E_EVENT_NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"11:07:47";"11:07:59";" E_EVENT_INDX2"
" IDIT_PRD";" UPDATE_STATISTICS";"11:07:36";"11:07:47";" E_EVENT_INDX"
" IDIT_PRD";" UPDATE_STATISTICS";"11:07:18";"11:07:36";" E_EVENT_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"11:07:09";"11:07:17";" _WA_Sys_0000000B_36470DEF"
" IDIT_PRD";" UPDATE_STATISTICS";"11:07:02";"11:07:09";" _WA_Sys_00000008_36470DEF"
" IDIT_PRD";" UPDATE_STATISTICS";"11:06:51";"11:07:02";" _WA_Sys_00000007_36470DEF"
" IDIT_PRD";" UPDATE_STATISTICS";"11:06:41";"11:06:51";" _WA_Sys_00000006_36470DEF"
" IDIT_PRD";" UPDATE_STATISTICS";"11:06:35";"11:06:41";" _WA_Sys_00000004_36470DEF"
" IDIT_PRD";" UPDATE_STATISTICS";"11:06:27";"11:06:35";" COM_REFFERAL_DATA_NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"11:06:17";"11:06:27";" COM_REFFERAL_DATA_IND"
" IDIT_PRD";" UPDATE_STATISTICS";"11:06:07";"11:06:17";" COM_REFFERAL_DATA_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"11:06:06";"11:06:07";" _WA_Sys_00000009_3552E9B6"
" IDIT_PRD";" UPDATE_STATISTICS";"11:06:06";"11:06:06";" _WA_Sys_00000008_3552E9B6"
" IDIT_PRD";" UPDATE_STATISTICS";"11:06:06";"11:06:06";" _WA_Sys_00000006_3552E9B6"
" IDIT_PRD";" UPDATE_STATISTICS";"11:06:06";"11:06:06";" _WA_Sys_00000003_3552E9B6"
" IDIT_PRD";" UPDATE_STATISTICS";"11:06:06";"11:06:06";" CO_M_RECIPIENT_NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"11:06:06";"11:06:06";" COM_RECIPIENT_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"11:06:06";"11:06:06";" _WA_Sys_00000010_318258D2"
" IDIT_PRD";" UPDATE_STATISTICS";"11:06:06";"11:06:06";" _WA_Sys_0000000F_318258D2"
" IDIT_PRD";" UPDATE_STATISTICS";"11:06:06";"11:06:06";" _WA_Sys_0000000C_318258D2"
" IDIT_PRD";" UPDATE_STATISTICS";"11:06:06";"11:06:06";" _WA_Sys_0000000A_318258D2"
" IDIT_PRD";" UPDATE_STATISTICS";"11:06:06";"11:06:06";" _WA_Sys_00000008_318258D2"
