"tfullmessage";"transactionnum";"tmessage";"action";"logdate";"num";"usernum";"username";"itemnum";"docrevnum";"registernum";"actionnum";"subactionnum";"severityflag";"tracelvl";"extrainfo1";"extrainfo2"
"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024 - Purged by Doc Retention";"81540";"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024";"67108870";"12.03.2024 00:07:43";"276009";"147";"DIP_SERVICE";"276009";"0";"101";"6";"46";"0";"0";"133";"523"
"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024 - Purged by Doc Retention";"81541";"Document Retention Purge Process- TST - LC2 1 week retention - 05.03.2024";"67108870";"12.03.2024 00:07:44";"276011";"147";"DIP_SERVICE";"276011";"0";"101";"6";"46";"0";"0";"133";"523"
"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024 - Purged by Doc Retention";"81542";"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024";"67108870";"12.03.2024 00:07:44";"276594";"147";"DIP_SERVICE";"276594";"0";"101";"6";"46";"0";"0";"134";"523"
"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024 - Purged by Doc Retention";"81543";"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024";"67108870";"12.03.2024 00:07:45";"276602";"147";"DIP_SERVICE";"276602";"0";"101";"6";"46";"0";"0";"134";"523"
"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024 - Purged by Doc Retention";"81544";"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024";"67108870";"12.03.2024 00:07:46";"276603";"147";"DIP_SERVICE";"276603";"0";"101";"6";"46";"0";"0";"131";"523"
"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024 - Purged by Doc Retention";"81545";"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024";"67108870";"12.03.2024 00:07:47";"276606";"147";"DIP_SERVICE";"276606";"0";"101";"6";"46";"0";"0";"134";"523"
"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024 - Purged by Doc Retention";"81546";"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024";"67108870";"12.03.2024 00:07:47";"276608";"147";"DIP_SERVICE";"276608";"0";"101";"6";"46";"0";"0";"134";"523"
"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024 - Purged by Doc Retention";"81547";"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024";"67108870";"12.03.2024 00:07:48";"276610";"147";"DIP_SERVICE";"276610";"0";"101";"6";"46";"0";"0";"131";"523"
"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024 - Purged by Doc Retention";"81548";"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024";"67108870";"12.03.2024 00:07:49";"276612";"147";"DIP_SERVICE";"276612";"0";"101";"6";"46";"0";"0";"131";"523"
"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024 - Purged by Doc Retention";"81549";"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024";"67108870";"12.03.2024 00:07:49";"276616";"147";"DIP_SERVICE";"276616";"0";"101";"6";"46";"0";"0";"131";"523"
"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024 - Purged by Doc Retention";"81550";"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024";"67108870";"12.03.2024 00:07:50";"276619";"147";"DIP_SERVICE";"276619";"0";"101";"6";"46";"0";"0";"134";"523"
"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024 - Purged by Doc Retention";"81551";"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024";"67108870";"12.03.2024 00:07:50";"276621";"147";"DIP_SERVICE";"276621";"0";"101";"6";"46";"0";"0";"134";"523"
"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024 - Purged by Doc Retention";"81552";"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024";"67108870";"12.03.2024 00:07:51";"276632";"147";"DIP_SERVICE";"276632";"0";"101";"6";"46";"0";"0";"131";"523"
"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024 - Purged by Doc Retention";"81553";"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024";"67108870";"12.03.2024 00:07:51";"276633";"147";"DIP_SERVICE";"276633";"0";"101";"6";"46";"0";"0";"131";"523"
"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024 - Purged by Doc Retention";"81554";"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024";"67108870";"12.03.2024 00:07:52";"276638";"147";"DIP_SERVICE";"276638";"0";"101";"6";"46";"0";"0";"134";"523"
"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024 - Purged by Doc Retention";"81555";"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024";"67108870";"12.03.2024 00:07:53";"276646";"147";"DIP_SERVICE";"276646";"0";"101";"6";"46";"0";"0";"134";"523"
"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024 - Purged by Doc Retention";"81556";"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024";"67108870";"12.03.2024 00:07:53";"276647";"147";"DIP_SERVICE";"276647";"0";"101";"6";"46";"0";"0";"134";"523"
"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024 - Purged by Doc Retention";"81557";"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024";"67108870";"12.03.2024 00:07:54";"276649";"147";"DIP_SERVICE";"276649";"0";"101";"6";"46";"0";"0";"134";"523"
"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024 - Purged by Doc Retention";"81558";"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024";"67108870";"12.03.2024 00:07:55";"276650";"147";"DIP_SERVICE";"276650";"0";"101";"6";"46";"0";"0";"131";"523"
"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024 - Purged by Doc Retention";"81559";"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024";"67108870";"12.03.2024 00:07:55";"276653";"147";"DIP_SERVICE";"276653";"0";"101";"6";"46";"0";"0";"131";"523"
"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024 - Purged by Doc Retention";"81560";"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024";"67108870";"12.03.2024 00:07:56";"276657";"147";"DIP_SERVICE";"276657";"0";"101";"6";"46";"0";"0";"131";"523"
"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024 - Purged by Doc Retention";"81561";"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024";"67108870";"12.03.2024 00:07:56";"276658";"147";"DIP_SERVICE";"276658";"0";"101";"6";"46";"0";"0";"131";"523"
"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024 - Purged by Doc Retention";"81562";"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024";"67108870";"12.03.2024 00:07:57";"276668";"147";"DIP_SERVICE";"276668";"0";"101";"6";"46";"0";"0";"131";"523"
"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024 - Purged by Doc Retention";"81563";"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024";"67108870";"12.03.2024 00:07:57";"276671";"147";"DIP_SERVICE";"276671";"0";"101";"6";"46";"0";"0";"131";"523"
"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024 - Purged by Doc Retention";"81564";"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024";"67108870";"12.03.2024 00:07:58";"276674";"147";"DIP_SERVICE";"276674";"0";"101";"6";"46";"0";"0";"134";"523"
"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024 - Purged by Doc Retention";"81565";"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024";"67108870";"12.03.2024 00:07:59";"276677";"147";"DIP_SERVICE";"276677";"0";"101";"6";"46";"0";"0";"131";"523"
"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024 - Purged by Doc Retention";"81566";"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024";"67108870";"12.03.2024 00:07:59";"276679";"147";"DIP_SERVICE";"276679";"0";"101";"6";"46";"0";"0";"134";"523"
"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024 - Purged by Doc Retention";"81567";"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024";"67108870";"12.03.2024 00:08:00";"276685";"147";"DIP_SERVICE";"276685";"0";"101";"6";"46";"0";"0";"131";"523"
"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024 - Purged by Doc Retention";"81568";"Document Retention Purge Process- TST - LC1 1 day retention - 11.03.2024";"67108870";"12.03.2024 00:08:01";"276687";"147";"DIP_SERVICE";"276687";"0";"101";"6";"46";"0";"0";"134";"523"
"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024 - Purged by Doc Retention";"81569";"Document Retention Purge Process- TST - LC0 0 retention - 11.03.2024";"67108870";"12.03.2024 00:08:01";"276690";"147";"DIP_SERVICE";"276690";"0";"101";"6";"46";"0";"0";"131";"523"
